Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Customer_Age_Months,Average_distance,Total_Bookings,Booking_Trend,Accumulation_Trend,Redemption_Trend,Seasonality_Index,Recency_Months,Behavioral_Churn,Hard_Churn,F_score,M_score,R_score,Segment,Customer_Segment
132592,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,100113.0,Married,Star,11430.59,Standard,2016,2,0.0,0.0,34,2330.625,39,-0.06250000000000001,0.03,-0.96,39.58,0.0,1,0,3,4,2,2,Active Regular Customers
216072,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,100113.0,Married,Star,11430.59,Standard,2018,8,0.0,0.0,4,758.8333333333334,9,1.5,3035.33,0.0,6.92,0.0,0,0,1,4,2,0,Occasional Flyers
580159,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,51929.0,Married,Star,11447.51,Standard,2017,8,0.0,0.0,16,1524.7916666666667,26,-0.15384615384615385,-0.65,-0.99,1.67,0.0,1,0,2,4,2,2,Active Regular Customers
756862,Canada,Quebec,Montreal,H2T 2J6,Male,Doctor,51744.0,Married,Star,11469.63,Standard,2014,7,0.0,0.0,53,1466.9166666666667,21,0.09090909090909088,-0.31,-0.97,10.92,0.0,1,0,2,4,2,2,Active Regular Customers
748635,Canada,Ontario,Toronto,P1J 8T7,Male,College,0.0,Divorced,Star,11513.16,Standard,2013,5,0.0,0.0,67,2909.125,46,-0.11111111111111109,0.05,-0.98,25.67,1.0,1,0,4,4,2,2,Active Regular Customers
243444,Canada,Ontario,Toronto,M2M 7K8,Male,College,0.0,Single,Star,11537.51,Standard,2014,8,0.0,0.0,52,2679.6666666666665,40,0.0,0.72,-0.98,6.67,1.0,0,0,3,4,2,2,Active Regular Customers
831928,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,79208.0,Married,Star,11565.69,Standard,2017,10,2018.0,6.0,14,815.125,10,-0.35714285714285715,-1.0,0.0,8.33,7.0,1,1,1,4,1,0,Occasional Flyers
791466,Canada,Quebec,Montreal,H2T 9K8,Female,College,0.0,Single,Star,11578.13,Standard,2016,10,0.0,0.0,26,1290.9166666666667,24,-0.4000000000000001,-0.62,2.62,22.0,2.0,0,0,2,4,1,2,Active Regular Customers
831696,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,0.0,Single,Star,11578.13,Standard,2015,6,0.0,0.0,42,2476.4166666666665,44,-0.1509433962264151,-0.32,-0.97,38.67,2.0,1,0,4,4,1,2,Active Regular Customers
594681,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,81385.0,Married,Star,11599.5,Standard,2013,1,2017.0,5.0,71,879.4583333333334,11,-0.37931034482758624,-1.0,0.0,23.58,19.0,1,1,1,4,1,3,Dormant Customers
148381,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,52213.0,Married,Star,11618.56,Standard,2012,10,0.0,0.0,74,3315.9583333333335,46,-0.25000000000000006,-0.34,103.83,29.67,0.0,0,0,4,4,2,2,Active Regular Customers
372169,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,89185.0,Married,Star,11619.92,Standard,2013,3,2013.0,4.0,69,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
297382,Canada,Quebec,Hull,J8Y 3Z5,Female,College,0.0,Married,Star,11631.88,Standard,2015,9,0.0,0.0,39,2443.75,41,-0.09999999999999996,-0.1,1.34,40.92,0.0,0,0,3,4,2,2,Active Regular Customers
106589,Canada,British Columbia,Vancouver,V5R 1W3,Male,High School or Below,71630.0,Married,Star,11638.9,Standard,2013,8,2013.0,9.0,64,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
145193,Canada,Quebec,Tremblant,H5Y 2S9,Male,High School or Below,71630.0,Married,Star,11638.9,Standard,2018,9,0.0,0.0,3,143.83333333333334,4,0.6666666666666666,575.33,0.0,4.0,1.0,0,0,1,4,2,0,Occasional Flyers
194737,Canada,Ontario,Ottawa,K1F 2R2,Female,High School or Below,71630.0,Married,Star,11638.9,Standard,2017,10,0.0,0.0,14,1846.5416666666667,26,0.054054054054054085,0.37,0.0,6.33,1.0,0,0,2,4,2,2,Active Regular Customers
272097,Canada,New Brunswick,Fredericton,E3B 2H2,Female,High School or Below,71630.0,Married,Star,11638.9,Standard,2016,3,0.0,0.0,33,1626.1666666666667,27,-0.17500000000000002,-0.25,0.0,15.58,0.0,1,0,2,4,2,2,Active Regular Customers
679623,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Doctor,171650.0,Married,Star,11658.6,Standard,2015,11,0.0,0.0,37,2903.25,51,-0.25000000000000006,-0.04,0.32,22.92,1.0,0,0,4,4,2,2,Active Regular Customers
416973,Canada,Quebec,Montreal,H4G 3T4,Male,College,0.0,Single,Star,11700.64,Standard,2016,11,0.0,0.0,25,2345.5,43,0.1874999999999999,0.38,-0.98,32.92,0.0,0,0,4,4,2,2,Active Regular Customers
935274,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,0.0,Single,Star,11700.64,Standard,2012,10,0.0,0.0,74,2291.2916666666665,41,0.23913043478260865,-0.3,-0.98,14.25,0.0,1,0,3,4,2,2,Active Regular Customers
630034,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,0.0,Divorced,Star,11702.35,Standard,2017,8,0.0,0.0,16,2129.25,29,1.3000000000000003,3.4,-0.95,10.92,0.0,0,0,2,4,2,2,Active Regular Customers
407233,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,85985.0,Married,Star,11718.42,Standard,2018,11,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0,1,4,,0,Occasional Flyers
207500,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,61589.0,Married,Star,11726.19,Standard,2016,4,0.0,0.0,32,3318.625,51,0.5,0.35,-0.98,34.92,0.0,0,0,4,4,2,2,Active Regular Customers
494213,Canada,Ontario,Toronto,M1R 4K3,Male,Doctor,298661.0,Married,Star,11727.78,Standard,2017,1,0.0,0.0,23,2442.875,45,0.22448979591836735,1.06,77.5,20.92,0.0,0,0,4,4,2,2,Active Regular Customers
893120,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,74830.0,Married,Star,11747.65,Standard,2018,5,0.0,0.0,7,491.0416666666667,13,1.8421052631578947,10.92,97.83,10.92,0.0,0,0,1,4,2,0,Occasional Flyers
732863,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,69232.0,Married,Star,11772.79,Standard,2015,1,0.0,0.0,47,1603.4166666666667,33,0.4999999999999999,1.36,1.46,16.25,1.0,0,0,2,4,2,2,Active Regular Customers
326603,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,74993.0,Married,Star,11776.0,Standard,2015,8,0.0,0.0,40,2687.7083333333335,39,-0.43396226415094336,-0.77,-0.97,14.25,0.0,1,0,3,4,2,2,Active Regular Customers
541037,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,65857.0,Married,Star,12244.9,2018 Promotion,2018,3,0.0,0.0,9,11022.0,63,1.673913043478261,2.09,1.56,316.25,0.0,0,0,4,4,2,1,Champions / Premium Travelers
232924,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Master,118863.0,Divorced,Star,11790.5,Standard,2012,11,0.0,0.0,73,1718.0416666666667,31,0.024390243902439036,0.05,1.22,20.25,0.0,0,0,2,4,2,2,Active Regular Customers
674781,Canada,Quebec,Montreal,H2Y 4R4,Male,Master,118863.0,Divorced,Star,11790.5,Standard,2017,4,0.0,0.0,20,1473.875,23,-0.08333333333333331,0.49,-0.96,8.25,0.0,0,0,2,4,2,2,Active Regular Customers
325593,Canada,Quebec,Quebec City,G1B 3L5,Female,College,0.0,Single,Star,12556.95,2018 Promotion,2018,3,0.0,0.0,9,6996.545454545455,66,4.4375,17.56,79.17,219.67,1.0,0,0,4,4,2,1,Champions / Premium Travelers
883968,Canada,Ontario,Kingston,M9K 2P4,Male,Master,118863.0,Divorced,Star,11790.5,Standard,2012,11,0.0,0.0,73,2440.7916666666665,32,0.19999999999999998,0.83,0.9,17.33,0.0,0,0,2,4,2,2,Active Regular Customers
277594,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,98839.0,Single,Star,11797.99,Standard,2016,2,0.0,0.0,34,3180.0416666666665,56,-0.12903225806451618,-0.3,-0.2,22.0,0.0,1,0,4,4,2,2,Active Regular Customers
811802,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,98839.0,Single,Star,11797.99,Standard,2015,5,0.0,0.0,43,3193.0,50,-0.1724137931034483,-0.28,-0.99,16.33,1.0,1,0,4,4,2,2,Active Regular Customers
739617,Canada,Ontario,Toronto,P5S 6R4,Male,College,0.0,Single,Star,11814.48,Standard,2018,1,0.0,0.0,11,1427.375,24,1.3333333333333333,3.93,-0.97,22.0,0.0,0,0,2,4,2,0,Occasional Flyers
449843,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,61911.0,Married,Star,11814.53,Standard,2015,3,0.0,0.0,45,2695.7916666666665,48,0.1538461538461539,0.34,-0.21,12.67,0.0,0,0,4,4,2,2,Active Regular Customers
559726,Canada,Ontario,London,M5B 3E4,Female,College,0.0,Single,Star,11828.61,Standard,2014,3,0.0,0.0,57,2527.9583333333335,37,0.15909090909090906,0.15,78.17,8.92,0.0,0,0,3,4,2,2,Active Regular Customers
935328,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,99909.0,Married,Star,11830.95,Standard,2015,4,0.0,0.0,44,2714.625,44,-0.07692307692307689,-0.37,-0.99,22.0,0.0,1,0,4,4,2,2,Active Regular Customers
518305,Canada,Ontario,Toronto,M1R 4K3,Male,Doctor,129866.0,Married,Star,11833.77,Standard,2014,10,0.0,0.0,50,2671.125,45,0.9285714285714288,1.32,-0.95,16.92,1.0,0,0,4,4,2,2,Active Regular Customers
135381,Canada,New Brunswick,Moncton,E1A 2A7,Male,College,0.0,Single,Star,11855.14,Standard,2015,3,0.0,0.0,45,2328.5,36,-0.08695652173913047,-0.32,-0.99,3.33,0.0,1,0,3,4,2,2,Active Regular Customers
999460,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,0.0,Married,Star,11875.9,Standard,2016,7,2016.0,9.0,29,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
281449,Canada,British Columbia,Kelowna,V09 2E9,Female,College,0.0,Single,Star,11880.97,Standard,2016,6,0.0,0.0,30,3143.7916666666665,44,-0.4210526315789473,-0.49,-0.1,42.0,1.0,1,0,4,4,2,2,Active Regular Customers
751779,Canada,Quebec,Hull,J8Y 3Z5,Male,College,0.0,Married,Star,11885.97,Standard,2014,9,0.0,0.0,51,2239.7916666666665,35,0.11627906976744191,-0.23,0.74,29.58,0.0,0,0,3,4,2,2,Active Regular Customers
937956,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,103037.0,Divorced,Star,11900.54,Standard,2015,4,0.0,0.0,44,2740.625,44,0.16326530612244888,0.14,1.5,18.0,1.0,0,0,4,4,2,2,Active Regular Customers
813455,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,48264.0,Married,Star,13989.85,2018 Promotion,2018,4,0.0,0.0,8,12448.636363636364,104,1.9076923076923078,2.69,0.0,604.67,0.0,0,0,4,4,2,1,Champions / Premium Travelers
976700,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,52406.0,Single,Star,11925.72,Standard,2015,11,0.0,0.0,37,1644.9166666666667,28,-0.19512195121951215,0.02,91.5,19.33,2.0,0,0,2,4,1,2,Active Regular Customers
838771,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,84291.0,Married,Star,11955.4,Standard,2014,8,0.0,0.0,52,1935.1666666666667,31,1.1562500000000002,2.53,0.0,6.92,0.0,0,0,2,4,2,2,Active Regular Customers
408047,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,70277.0,Single,Star,11960.48,Standard,2013,8,0.0,0.0,64,3067.75,52,0.14545454545454553,0.1,-0.97,10.0,0.0,1,0,4,4,2,2,Active Regular Customers
397065,Canada,Ontario,Toronto,M8Y 4K8,Male,Master,106899.0,Married,Star,11981.98,Standard,2017,6,0.0,0.0,18,1360.8333333333333,20,0.2580645161290323,0.95,2.22,14.0,1.0,0,0,1,4,2,0,Occasional Flyers
876232,Canada,British Columbia,Whistler,V6T 1Y8,Female,High School or Below,72796.0,Married,Star,12022.39,Standard,2014,2,0.0,0.0,58,2015.25,29,-0.4666666666666667,-0.9,-0.97,16.92,4.0,1,0,2,4,1,2,Active Regular Customers
597313,Canada,Nova Scotia,Halifax,B3J 9S2,Female,High School or Below,79097.0,Married,Star,12023.75,Standard,2013,10,0.0,0.0,62,2263.1666666666665,33,-0.023255813953488382,-0.09,0.0,30.92,2.0,1,0,2,4,1,2,Active Regular Customers
180231,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,64417.0,Single,Star,12036.62,Standard,2018,9,0.0,0.0,3,729.0833333333334,9,1.5,2916.33,0.0,6.92,0.0,0,0,1,4,2,0,Occasional Flyers
541435,Canada,Nova Scotia,Halifax,B3C 2M8,Female,Bachelor,64417.0,Single,Star,12036.62,Standard,2018,11,0.0,0.0,1,3049.5,54,0.03448275862068967,-0.14,-0.98,9.67,0.0,1,0,4,4,2,2,Active Regular Customers
616342,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,64417.0,Single,Star,12036.62,Standard,2014,5,0.0,0.0,55,2023.8333333333333,31,-0.1627906976744186,-0.31,-0.97,16.25,1.0,1,0,2,4,2,2,Active Regular Customers
920162,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,72742.0,Married,Star,12045.67,Standard,2013,5,0.0,0.0,67,2560.125,51,0.41176470588235303,0.78,-0.99,14.25,0.0,0,0,4,4,2,2,Active Regular Customers
856502,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,63609.0,Married,Star,12047.78,Standard,2014,1,0.0,0.0,59,2090.6666666666665,36,0.3902439024390244,0.01,0.13,15.33,0.0,0,0,3,4,2,2,Active Regular Customers
178864,Canada,Alberta,Calgary,T3E 2V9,Female,College,0.0,Single,Star,12101.21,Standard,2013,11,0.0,0.0,61,2187.125,32,0.5405405405405405,1.37,-0.96,18.67,0.0,0,0,2,4,2,2,Active Regular Customers
669493,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,46904.0,Married,Star,12128.37,Standard,2018,11,0.0,0.0,1,141.08333333333334,2,0.3333333333333333,564.33,0.0,1.0,0.0,0,0,1,4,2,0,Occasional Flyers
445137,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,53443.0,Married,Star,12128.45,Standard,2013,7,0.0,0.0,65,2049.2083333333335,36,-0.5384615384615384,-0.84,3.7,4.67,0.0,0,0,3,4,2,2,Active Regular Customers
318285,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,73945.0,Single,Star,12157.33,Standard,2017,11,0.0,0.0,13,1551.0833333333333,24,2.2608695652173916,10.84,0.0,11.33,0.0,0,0,2,4,2,0,Occasional Flyers
765924,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,73945.0,Single,Star,12157.33,Standard,2013,6,0.0,0.0,66,2779.4583333333335,39,0.2,-0.19,-0.99,25.58,1.0,1,0,3,4,2,2,Active Regular Customers
812513,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,73945.0,Single,Star,12157.33,Standard,2012,7,0.0,0.0,77,3015.0833333333335,47,0.7333333333333334,1.0,0.23,4.25,0.0,0,0,4,4,2,2,Active Regular Customers
841916,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,73945.0,Single,Star,12157.33,Standard,2014,5,0.0,0.0,55,2023.5416666666667,38,0.4285714285714287,0.74,98.0,43.0,2.0,0,0,3,4,1,2,Active Regular Customers
971608,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,73945.0,Single,Star,12157.33,Standard,2016,8,2017.0,4.0,28,77.70833333333333,1,-0.05263157894736842,-0.99,0.0,0.25,22.0,1,1,1,4,1,3,Dormant Customers
141456,Canada,Ontario,Toronto,M2M 7K8,Female,Master,85959.0,Divorced,Star,12168.74,Standard,2018,1,0.0,0.0,11,564.75,7,0.65,5.12,179.0,0.92,0.0,0,0,1,4,2,0,Occasional Flyers
369646,Canada,Alberta,Peace River,T9O 2W2,Female,Master,85959.0,Divorced,Star,12168.74,Standard,2017,4,0.0,0.0,20,1800.0416666666667,32,1.2500000000000002,1.79,-0.95,24.67,0.0,0,0,2,4,2,2,Active Regular Customers
377968,Canada,Quebec,Montreal,H2T 2J6,Female,Master,85959.0,Divorced,Star,12168.74,Standard,2014,5,0.0,0.0,55,1628.125,27,0.026315789473684223,0.3,-0.98,6.25,0.0,0,0,2,4,2,2,Active Regular Customers
432579,Canada,Quebec,Quebec City,G1B 3L5,Female,Master,85959.0,Divorced,Star,12168.74,Standard,2018,10,0.0,0.0,2,450.1666666666667,7,1.1666666666666667,1800.67,0.0,4.25,0.0,0,0,1,4,2,0,Occasional Flyers
634181,Canada,British Columbia,Victoria,V10 6T5,Female,Master,85959.0,Divorced,Star,12168.74,Standard,2015,7,0.0,0.0,41,1941.9583333333333,40,0.0,0.09,-0.96,28.0,0.0,1,0,3,4,2,2,Active Regular Customers
863516,Canada,Quebec,Hull,J8Y 3Z5,Male,Master,85959.0,Divorced,Star,12168.74,Standard,2014,11,0.0,0.0,49,3304.625,55,0.23214285714285718,0.23,-0.08,36.25,0.0,1,0,4,4,2,2,Active Regular Customers
154889,Canada,Ontario,Ottawa,K1F 2R2,Female,College,0.0,Single,Star,12176.01,Standard,2016,11,2017.0,7.0,25,488.1666666666667,11,-0.37931034482758624,-1.0,0.0,4.92,17.0,1,1,1,4,1,3,Dormant Customers
496191,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,76018.0,Married,Star,12200.79,Standard,2014,6,0.0,0.0,54,2495.9583333333335,40,0.2666666666666666,0.59,0.0,28.67,1.0,0,0,3,4,2,2,Active Regular Customers
788997,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,57615.0,Married,Star,12232.78,Standard,2014,12,0.0,0.0,48,2263.7916666666665,34,0.046511627906976764,0.35,-0.99,7.0,0.0,0,0,2,4,2,2,Active Regular Customers
365761,Canada,Quebec,Montreal,H2T 2J6,Female,College,0.0,Single,Star,12234.36,Standard,2016,4,0.0,0.0,32,2940.25,43,-0.20754716981132076,0.1,0.71,28.92,2.0,0,0,4,4,1,2,Active Regular Customers
641160,Canada,British Columbia,Victoria,V10 6T5,Male,College,0.0,Single,Star,12234.36,Standard,2013,9,0.0,0.0,63,2533.7083333333335,34,0.24390243902439027,0.79,-0.06,33.67,1.0,0,0,2,4,2,2,Active Regular Customers
216095,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,64064.0,Divorced,Star,15865.17,2018 Promotion,2018,3,0.0,0.0,9,1507.1818181818182,14,1.4285714285714284,3.96,204.67,13.67,0.0,0,0,1,4,2,0,Occasional Flyers
678616,Canada,Ontario,Toronto,M1R 4K3,Male,College,0.0,Married,Star,12252.6,Standard,2014,5,0.0,0.0,55,2007.5416666666667,42,-0.03999999999999994,-0.05,0.0,69.67,0.0,1,0,3,4,2,2,Active Regular Customers
380795,Canada,Ontario,Toronto,M2M 6J7,Female,Bachelor,70056.0,Single,Star,12275.34,Standard,2012,6,0.0,0.0,78,2432.2083333333335,36,0.0,-0.08,-0.99,14.67,0.0,1,0,3,4,2,2,Active Regular Customers
156948,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,96550.0,Married,Star,12280.77,Standard,2016,12,0.0,0.0,24,2913.75,53,0.12499999999999999,0.73,0.82,12.92,0.0,0,0,4,4,2,2,Active Regular Customers
370300,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,96550.0,Married,Star,12280.77,Standard,2013,1,0.0,0.0,71,2566.375,49,-0.2241379310344828,-0.44,3.34,18.25,1.0,0,0,4,4,2,2,Active Regular Customers
772834,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,96550.0,Married,Star,12280.77,Standard,2013,8,0.0,0.0,64,2080.625,29,0.18421052631578944,0.1,0.0,8.92,1.0,1,0,2,4,2,2,Active Regular Customers
346295,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,58490.0,Married,Star,12282.84,Standard,2017,12,0.0,0.0,12,1078.7916666666667,26,0.28571428571428575,1.08,0.16,3.0,0.0,0,0,2,4,2,2,Active Regular Customers
633787,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,58490.0,Married,Star,12282.84,Standard,2017,3,0.0,0.0,21,2192.875,36,0.3902439024390244,0.82,-0.99,24.0,0.0,0,0,3,4,2,2,Active Regular Customers
264365,Canada,Quebec,Hull,J8Y 3Z5,Female,Bachelor,72294.0,Married,Star,12296.5,Standard,2017,12,0.0,0.0,12,1420.7083333333333,17,0.9200000000000002,3.82,0.0,18.92,0.0,0,0,1,4,2,0,Occasional Flyers
211030,Canada,Saskatchewan,Regina,S6J 3G0,Female,High School or Below,54033.0,Single,Star,12298.69,Standard,2017,10,0.0,0.0,14,1543.75,24,0.5000000000000001,0.82,162.0,8.67,0.0,0,0,2,4,2,0,Occasional Flyers
244595,Canada,Ontario,Toronto,M2P 4F6,Male,High School or Below,54033.0,Single,Star,12298.69,Standard,2018,11,0.0,0.0,1,235.125,3,0.5,940.5,0.0,2.25,0.0,0,0,1,4,2,0,Occasional Flyers
431034,Canada,Quebec,Montreal,H2T 2J6,Female,High School or Below,54033.0,Single,Star,12298.69,Standard,2013,3,0.0,0.0,69,2021.8333333333333,32,-0.1818181818181818,-0.07,0.58,27.33,0.0,0,0,2,4,2,2,Active Regular Customers
505988,Canada,Ontario,Thunder Bay,K8T 5M5,Male,High School or Below,54033.0,Single,Star,12298.69,Standard,2018,11,0.0,0.0,1,2097.4583333333335,35,0.022727272727272735,-0.21,-0.97,1.58,1.0,1,0,3,4,2,2,Active Regular Customers
766733,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,High School or Below,54033.0,Single,Star,12298.69,Standard,2017,1,0.0,0.0,23,2791.1666666666665,42,0.95,2.02,3.05,12.33,0.0,0,0,3,4,2,2,Active Regular Customers
945133,Canada,British Columbia,Victoria,V10 6T5,Female,High School or Below,54033.0,Single,Star,12298.69,Standard,2012,5,0.0,0.0,79,2073.9583333333335,37,0.4634146341463416,0.51,-0.97,18.25,0.0,0,0,3,4,2,2,Active Regular Customers
517797,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,0.0,Single,Star,12313.16,Standard,2017,12,0.0,0.0,12,1343.6666666666667,25,1.0689655172413794,2.6,2.4,4.25,0.0,0,0,2,4,2,0,Occasional Flyers
997539,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81973.0,Married,Star,12315.09,Standard,2016,12,0.0,0.0,24,1977.2083333333333,31,-0.1627906976744186,-0.34,3.04,14.25,0.0,0,0,2,4,2,2,Active Regular Customers
671173,Canada,Ontario,Toronto,P1L 8X8,Male,College,0.0,Single,Star,12324.27,Standard,2016,3,0.0,0.0,33,1035.7083333333333,18,0.20000000000000004,0.63,-0.98,17.0,2.0,0,0,1,4,1,0,Occasional Flyers
462253,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,94683.0,Married,Star,12332.52,Standard,2016,7,2017.0,3.0,29,293.6666666666667,4,-0.1818181818181818,-1.0,0.0,2.0,21.0,1,1,1,4,1,3,Dormant Customers
729154,Canada,Ontario,London,M5B 3E4,Male,Bachelor,84961.0,Single,Star,12341.83,Standard,2015,9,0.0,0.0,39,2677.0416666666665,39,0.9736842105263157,2.53,-0.96,43.58,1.0,0,0,3,4,2,2,Active Regular Customers
546997,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,71941.0,Married,Star,12350.06,Standard,2017,11,0.0,0.0,13,1324.1666666666667,23,1.2222222222222223,3.91,123.83,14.92,0.0,0,0,2,4,2,0,Occasional Flyers
393329,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,0.0,Single,Star,12357.12,Standard,2018,9,0.0,0.0,3,321.9166666666667,5,0.8333333333333334,1287.67,66.0,2.25,0.0,0,0,1,4,2,0,Occasional Flyers
481931,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,89306.0,Married,Star,12375.02,Standard,2016,4,0.0,0.0,32,3139.6666666666665,51,-0.12068965517241384,-0.28,-0.96,39.58,1.0,1,0,4,4,2,2,Active Regular Customers
707146,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,89306.0,Married,Star,12375.02,Standard,2013,6,0.0,0.0,66,2175.0,37,-0.1063829787234043,-0.29,0.0,14.25,0.0,1,0,3,4,2,2,Active Regular Customers
173834,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,61093.0,Married,Star,12379.57,Standard,2018,6,0.0,0.0,6,500.6666666666667,8,1.3333333333333333,2002.67,142.5,2.67,0.0,0,0,1,4,2,0,Occasional Flyers
503988,Canada,Ontario,Toronto,P5S 6R4,Male,High School or Below,48246.0,Married,Star,12390.48,Standard,2018,10,0.0,0.0,2,146.95833333333334,4,0.6666666666666666,587.83,86.33,2.0,0.0,0,0,1,4,2,0,Occasional Flyers
863884,Canada,British Columbia,Vancouver,V6E 3D9,Male,High School or Below,48246.0,Married,Star,12390.48,Standard,2017,1,0.0,0.0,23,1971.9166666666667,30,-0.048780487804877974,0.15,-0.95,39.0,2.0,1,0,2,4,1,2,Active Regular Customers
140223,Canada,Ontario,Toronto,M2M 7K8,Female,High School or Below,51302.0,Married,Star,12427.39,Standard,2015,10,2016.0,6.0,38,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
833169,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,58653.0,Single,Star,12472.12,Standard,2013,2,2017.0,2.0,70,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,4,,0,Occasional Flyers
652034,Canada,Yukon,Whitehorse,Y2K 6R0,Male,College,0.0,Single,Star,12476.65,Standard,2013,5,0.0,0.0,67,2110.125,38,-0.04255319148936172,-0.35,-0.98,16.33,0.0,1,0,3,4,2,2,Active Regular Customers
601105,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,54798.0,Married,Star,12487.58,Standard,2012,9,0.0,0.0,75,3040.5,39,0.6097560975609756,0.99,0.0,23.58,0.0,0,0,3,4,2,2,Active Regular Customers
502353,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,0.0,Single,Star,12495.74,Standard,2018,5,0.0,0.0,7,1540.0833333333333,29,0.18421052631578944,0.09,1.39,4.25,0.0,0,0,2,4,2,2,Active Regular Customers
696486,Canada,Alberta,Edmonton,T3G 6Y6,Male,College,0.0,Married,Star,12500.84,Standard,2013,8,0.0,0.0,64,2770.3333333333335,49,0.21153846153846156,0.78,-0.3,18.92,0.0,0,0,4,4,2,2,Active Regular Customers
562677,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,56600.0,Married,Star,12504.49,Standard,2013,11,0.0,0.0,61,1888.875,33,-0.3617021276595745,-0.57,-0.97,24.92,1.0,1,0,2,4,2,2,Active Regular Customers
612311,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,56600.0,Married,Star,12504.49,Standard,2017,6,0.0,0.0,18,1959.2083333333333,35,0.11627906976744191,-0.51,4.65,78.92,0.0,0,0,3,4,2,2,Active Regular Customers
