CLV,Total_Bookings,Average_distance,Recency_Months,Booking_Trend,Accumulation_Trend,Redemption_Trend,Seasonality_Index,Actual_Churn,Churn_Probability,Risk_Level,Customer_Segment,Recommended_Action
2606.21,8,639.1666666666666,1.0,1.3333333333333333,2556.67,0.0,6.0,0,0.0121188,Low Risk,Occasional Flyers,No immediate action
4904.89,24,1630.6666666666667,1.0,-0.21052631578947373,-0.52,0.0,8.67,0,0.006738626,Low Risk,Active Regular Customers,No immediate action
4031.54,23,1526.875,2.0,-0.08333333333333331,-0.01,-0.99,2.92,0,0.013632929,Low Risk,Active Regular Customers,No immediate action
5498.94,57,3631.375,0.0,0.11864406779661016,0.73,-0.39,74.25,0,0.004876054,Low Risk,Active Regular Customers,No immediate action
3839.61,58,3228.625,0.0,-0.09523809523809527,0.13,1.17,17.0,0,0.0046860375,Low Risk,Active Regular Customers,No immediate action
7531.03,6,261.25,19.0,-0.25,-1.0,-0.98,9.0,1,0.9663109,High Risk,Dormant Customers,30% bonus miles + reactivation email
4942.63,25,1723.5,0.0,1.0689655172413794,2.16,-0.98,10.92,0,0.002148886,Low Risk,Active Regular Customers,No immediate action
3885.46,28,2220.0833333333335,0.0,0.0,0.07,-0.96,8.67,0,0.0023662986,Low Risk,Active Regular Customers,No immediate action
3985.55,40,2190.7083333333335,0.0,0.17391304347826086,0.18,72.17,18.0,0,0.0017123944,Low Risk,Active Regular Customers,No immediate action
29830.39,16,719.7916666666666,0.0,0.4444444444444445,0.69,0.0,1.33,0,0.00940463,Low Risk,Occasional Flyers,No immediate action
24238.66,29,1499.75,0.0,0.07692307692307684,0.65,175.67,8.25,0,0.0021139998,Low Risk,Occasional Flyers,No immediate action
4759.62,32,1777.1666666666667,0.0,-0.1818181818181818,-0.6,0.0,28.67,0,0.0029175095,Low Risk,Active Regular Customers,No immediate action
3386.53,47,2586.5833333333335,0.0,0.26000000000000006,0.76,2.27,14.25,0,0.0011446865,Low Risk,Active Regular Customers,No immediate action
6751.78,16,1203.0416666666667,2.0,2.6666666666666665,4812.17,0.0,24.0,0,0.026085053,Low Risk,Occasional Flyers,No immediate action
7659.72,42,2505.25,0.0,0.8292682926829268,1.84,0.67,3.67,0,0.0049747084,Low Risk,Active Regular Customers,No immediate action
5903.61,16,1013.0416666666666,6.0,-0.47058823529411764,-1.0,0.0,11.33,1,0.6882649,Medium Risk,Occasional Flyers,Double miles campaign
5935.82,33,4583.272727272727,1.0,0.17073170731707327,-0.3,-0.97,68.25,0,0.054049797,Low Risk,Active Regular Customers,No immediate action
6403.58,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.6084303,Medium Risk,Occasional Flyers,Double miles campaign
8255.76,44,6221.818181818182,1.0,2.8,10.72,0.7,68.0,0,0.06753502,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
5394.0,48,4216.0,0.0,3.2,6.2,0.0,178.67,0,0.04294678,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
3649.19,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61384726,Medium Risk,Occasional Flyers,Double miles campaign
6019.96,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61241716,Medium Risk,Occasional Flyers,Double miles campaign
2795.41,50,3281.1666666666665,0.0,0.11111111111111116,0.21,-0.97,17.0,0,0.0024787784,Low Risk,Active Regular Customers,No immediate action
2688.86,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5405712,Medium Risk,Occasional Flyers,Double miles campaign
4898.67,36,1899.6666666666667,0.0,-0.1702127659574468,-0.26,-0.97,7.33,0,0.0017907993,Low Risk,Active Regular Customers,No immediate action
6273.91,25,1544.0833333333333,0.0,0.5937499999999999,1.95,-0.95,20.92,0,0.0019948275,Low Risk,Active Regular Customers,No immediate action
2602.21,19,1310.0416666666667,9.0,-0.5135135135135136,-1.0,-0.96,0.92,0,0.9474846,High Risk,Dormant Customers,30% bonus miles + reactivation email
8622.84,35,2020.0416666666667,1.0,0.11627906976744191,0.76,88.17,6.25,0,0.008016403,Low Risk,Active Regular Customers,No immediate action
5119.41,49,2496.6666666666665,1.0,0.055555555555555504,-0.11,2.04,16.92,0,0.003345356,Low Risk,Active Regular Customers,No immediate action
14808.06,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5735668,Medium Risk,Occasional Flyers,Double miles campaign
7284.45,9,446.9166666666667,0.0,1.5,1787.67,0.0,2.92,0,0.010314266,Low Risk,Occasional Flyers,No immediate action
4960.55,37,2487.9166666666665,1.0,-0.2653061224489796,-0.22,-0.98,44.92,0,0.0051563103,Low Risk,Active Regular Customers,No immediate action
8689.82,44,2921.2916666666665,1.0,0.3404255319148936,0.47,0.0,44.67,0,0.013736861,Low Risk,Active Regular Customers,No immediate action
8736.5,35,2127.5416666666665,0.0,0.11627906976744191,0.1,0.0,4.25,0,0.002950588,Low Risk,Active Regular Customers,No immediate action
5037.95,13,925.9166666666666,6.0,-0.4193548387096774,-1.0,0.0,16.25,1,0.7551011,Medium Risk,Occasional Flyers,Double miles campaign
6265.34,3,174.41666666666666,22.0,-0.14285714285714285,-1.0,0.0,2.25,0,0.8918781,High Risk,Dormant Customers,30% bonus miles + reactivation email
5285.31,38,2112.625,0.0,0.7692307692307692,1.27,-0.98,5.67,0,0.0015990342,Low Risk,Active Regular Customers,No immediate action
9095.05,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5934868,Medium Risk,Occasional Flyers,Double miles campaign
8002.31,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5989688,Medium Risk,Occasional Flyers,Double miles campaign
2356.7,32,1779.4583333333333,3.0,-0.425531914893617,-0.82,2.59,14.67,0,0.021128697,Low Risk,Active Regular Customers,No immediate action
8131.78,37,4580.636363636364,0.0,-0.33999999999999997,-0.67,0.0,71.58,0,0.029422728,Low Risk,Active Regular Customers,No immediate action
3430.32,42,3059.9583333333335,0.0,-0.3333333333333333,-0.53,-0.97,33.67,0,0.005279643,Low Risk,Active Regular Customers,No immediate action
3915.8,28,2250.75,1.0,0.0,0.09,89.5,12.67,0,0.005396394,Low Risk,Active Regular Customers,No immediate action
2894.33,6,164.58333333333334,0.0,1.0,658.33,76.33,3.67,0,0.0033167405,Low Risk,Occasional Flyers,No immediate action
2287.92,46,2364.5833333333335,3.0,-0.31578947368421045,-0.31,-0.21,41.67,0,0.02190516,Low Risk,Active Regular Customers,No immediate action
3208.23,41,2305.4166666666665,2.0,-0.02040816326530613,0.46,0.0,8.25,0,0.010099359,Low Risk,Active Regular Customers,No immediate action
10915.36,42,2642.5416666666665,0.0,0.4999999999999999,0.87,54.83,53.67,0,0.0033235413,Low Risk,Active Regular Customers,No immediate action
4929.55,46,3125.25,0.0,0.28571428571428564,0.23,0.95,25.0,0,0.0033917509,Low Risk,Active Regular Customers,No immediate action
4531.37,36,2225.7916666666665,1.0,0.0,-0.29,-0.96,18.0,0,0.0056086266,Low Risk,Active Regular Customers,No immediate action
8032.4,37,2336.8333333333335,1.0,0.35714285714285715,0.56,0.24,22.25,0,0.004775678,Low Risk,Active Regular Customers,No immediate action
4363.2,25,1566.5833333333333,0.0,-0.4146341463414634,-0.66,-0.98,22.92,0,0.002255262,Low Risk,Active Regular Customers,No immediate action
8840.19,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5989688,Medium Risk,Occasional Flyers,Double miles campaign
9048.98,40,2250.2916666666665,0.0,0.08510638297872336,0.18,-0.99,0.67,0,0.002626364,Low Risk,Active Regular Customers,No immediate action
2275.36,21,1170.25,2.0,-0.14285714285714288,-0.21,-0.97,8.25,0,0.00812477,Low Risk,Active Regular Customers,No immediate action
4376.36,15,740.5833333333334,4.0,-0.09999999999999999,0.28,0.95,4.92,0,0.5774051,Medium Risk,Occasional Flyers,Double miles campaign
9112.27,42,2777.75,2.0,0.04081632653061218,-0.07,-0.99,61.67,0,0.012793898,Low Risk,Active Regular Customers,No immediate action
5225.25,53,3440.9166666666665,0.0,0.052631578947368515,-0.01,78.83,98.25,0,0.0028186361,Low Risk,Active Regular Customers,No immediate action
5601.14,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
2300.69,31,2281.5416666666665,0.0,0.12499999999999994,0.09,0.0,7.58,0,0.0019578729,Low Risk,Active Regular Customers,No immediate action
4636.55,35,2098.4166666666665,1.0,0.3170731707317074,1.02,1.26,12.92,0,0.0045606275,Low Risk,Active Regular Customers,No immediate action
4927.71,41,3063.9166666666665,0.0,-0.09999999999999996,-0.28,4.47,6.92,0,0.002770515,Low Risk,Active Regular Customers,No immediate action
8458.53,41,2676.625,0.0,0.06249999999999994,-0.14,1.69,12.92,0,0.0012172781,Low Risk,Active Regular Customers,No immediate action
4016.54,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61384726,Medium Risk,Occasional Flyers,Double miles campaign
6111.05,21,1452.2916666666667,0.0,1.8695652173913044,10.03,126.83,16.25,0,0.0029707458,Low Risk,Occasional Flyers,No immediate action
2599.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7261017,Medium Risk,Occasional Flyers,Double miles campaign
2874.07,15,1076.625,2.0,0.3333333333333333,1.78,-0.96,4.25,0,0.061062217,Low Risk,Occasional Flyers,No immediate action
4372.19,20,2427.2727272727275,2.0,-0.11764705882352941,-0.75,0.0,57.33,0,0.14047968,Low Risk,Active Regular Customers,No immediate action
4951.66,51,3212.75,0.0,-0.3709677419354839,-0.28,-0.65,27.58,0,0.0027304592,Low Risk,Active Regular Customers,No immediate action
5266.42,31,2190.9583333333335,1.0,0.024390243902439036,0.27,-0.99,7.58,0,0.0051335166,Low Risk,Active Regular Customers,No immediate action
7179.23,3,230.875,0.0,0.5,923.5,0.0,2.25,0,0.002942151,Low Risk,Occasional Flyers,No immediate action
6656.71,47,3507.0833333333335,2.0,0.1764705882352942,0.25,2.61,2.92,0,0.017110271,Low Risk,Active Regular Customers,No immediate action
7739.55,39,2257.625,0.0,0.02127659574468086,0.67,0.0,6.25,0,0.0027556207,Low Risk,Active Regular Customers,No immediate action
7344.84,42,2446.75,2.0,-0.19230769230769232,-0.17,-0.97,9.67,0,0.012057136,Low Risk,Active Regular Customers,No immediate action
8428.47,27,1980.6666666666667,0.0,0.25,1.01,0.0,17.58,0,0.0028786615,Low Risk,Active Regular Customers,No immediate action
5384.53,36,2616.5833333333335,1.0,-0.25,-0.27,0.0,18.0,0,0.006634837,Low Risk,Active Regular Customers,No immediate action
5113.87,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
25585.73,36,2396.0416666666665,3.0,0.0,0.57,0.34,59.33,0,0.02158932,Low Risk,Active Regular Customers,No immediate action
3567.5,33,2180.5416666666665,0.0,0.17073170731707327,0.55,0.0,9.58,0,0.0029150029,Low Risk,Active Regular Customers,No immediate action
3919.37,34,1918.5,1.0,0.046511627906976764,-0.15,-0.99,11.0,0,0.004947488,Low Risk,Active Regular Customers,No immediate action
7809.86,38,2525.7916666666665,1.0,0.6499999999999999,0.88,-0.99,37.67,0,0.0036935566,Low Risk,Active Regular Customers,No immediate action
2836.68,53,3539.0,0.0,0.12499999999999999,0.05,-0.99,2.25,0,0.002647617,Low Risk,Active Regular Customers,No immediate action
7804.6,15,642.5833333333334,11.0,-0.45454545454545453,-1.0,0.0,6.92,1,0.9410842,High Risk,Dormant Customers,30% bonus miles + reactivation email
5112.31,38,2575.375,0.0,0.22727272727272727,0.3,0.0,5.67,0,0.0023226598,Low Risk,Active Regular Customers,No immediate action
4927.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
8098.97,30,1802.4166666666667,0.0,-0.2325581395348837,0.13,-0.97,14.33,0,0.0018488739,Low Risk,Active Regular Customers,No immediate action
8056.9,39,2395.7916666666665,1.0,0.3953488372093024,1.65,6.41,6.92,0,0.008717563,Low Risk,Active Regular Customers,No immediate action
7334.33,41,2838.0,0.0,0.06249999999999994,0.15,0.59,7.58,0,0.0025315569,Low Risk,Active Regular Customers,No immediate action
10575.95,33,2344.9583333333335,0.0,0.2749999999999999,-0.28,-0.27,44.92,0,0.0016026313,Low Risk,Active Regular Customers,No immediate action
13780.49,33,1788.4583333333333,0.0,-0.023255813953488382,0.29,6.59,7.58,0,0.0028005196,Low Risk,Active Regular Customers,No immediate action
4540.99,44,2419.5416666666665,1.0,0.08000000000000004,-0.31,0.71,38.67,0,0.005020814,Low Risk,Active Regular Customers,No immediate action
3728.83,13,893.9583333333334,0.0,2.1666666666666665,3575.83,0.0,6.25,0,0.0041743913,Low Risk,Occasional Flyers,No immediate action
4650.06,56,3245.090909090909,0.0,6.909090909090908,11.88,141.83,325.33,0,0.016534906,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
5065.94,4,120.04166666666667,11.0,-0.1818181818181818,-0.99,-0.95,4.0,1,0.9563511,High Risk,Dormant Customers,30% bonus miles + reactivation email
15789.65,38,1851.1666666666667,0.0,-0.04255319148936172,-0.3,0.07,11.0,0,0.0020563907,Low Risk,Active Regular Customers,No immediate action
2729.13,43,2353.375,2.0,0.10204081632653057,0.13,-0.97,20.92,0,0.018638836,Low Risk,Active Regular Customers,No immediate action
12265.6,2,125.66666666666667,2.0,0.3333333333333333,502.67,0.0,1.0,0,0.014795503,Low Risk,Occasional Flyers,No immediate action
8661.74,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5989688,Medium Risk,Occasional Flyers,Double miles campaign
12866.89,25,1764.7083333333333,0.0,0.7419354838709676,1.7,88.5,1.58,0,0.0012713476,Low Risk,Occasional Flyers,No immediate action
10963.96,21,1425.0416666666667,2.0,0.5000000000000001,0.5,2.28,6.92,0,0.01001556,Low Risk,Occasional Flyers,No immediate action
2495.46,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5546234,Medium Risk,Occasional Flyers,Double miles campaign
19357.8,43,2850.0,0.0,0.3695652173913044,0.85,4.07,62.25,0,0.0034295698,Low Risk,Active Regular Customers,No immediate action
2674.73,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5151566,Medium Risk,Occasional Flyers,Double miles campaign
5232.45,37,2792.375,2.0,-0.2653061224489796,-0.63,-0.98,18.92,0,0.023392215,Low Risk,Active Regular Customers,No immediate action
3796.55,48,3161.5416666666665,0.0,0.5957446808510637,1.17,0.0,65.33,0,0.005965981,Low Risk,Active Regular Customers,No immediate action
4416.21,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61384726,Medium Risk,Occasional Flyers,Double miles campaign
2577.32,48,2551.9583333333335,1.0,0.1538461538461539,-0.15,-0.99,44.67,0,0.0066919983,Low Risk,Active Regular Customers,No immediate action
11638.9,51,3493.125,2.0,0.09090909090909102,0.15,-0.99,18.92,0,0.019114835,Low Risk,Active Regular Customers,No immediate action
5382.75,6,484.25,0.0,1.0,1937.0,125.33,3.0,0,0.0077324244,Low Risk,Occasional Flyers,No immediate action
10834.87,20,1284.9166666666667,1.0,0.2580645161290323,1.13,-0.98,8.67,0,0.006192447,Low Risk,Occasional Flyers,No immediate action
3509.97,44,3012.8333333333335,1.0,0.0,0.02,-0.99,35.33,0,0.012485696,Low Risk,Active Regular Customers,No immediate action
16706.12,5,276.25,0.0,0.8333333333333334,1105.0,0.0,6.25,0,0.0019790414,Low Risk,Occasional Flyers,No immediate action
25807.06,12,810.4583333333334,15.0,-0.4,-1.0,-0.98,8.67,1,0.98351777,High Risk,Dormant Customers,30% bonus miles + reactivation email
4636.55,36,2117.4166666666665,0.0,0.18604651162790697,0.58,-0.99,4.67,0,0.0011512773,Low Risk,Active Regular Customers,No immediate action
5657.81,30,1860.2083333333333,0.0,0.04999999999999992,0.33,-0.98,19.67,0,0.0018587329,Low Risk,Active Regular Customers,No immediate action
19231.77,42,2381.0,2.0,-0.3333333333333333,-0.52,0.0,33.67,0,0.02031619,Low Risk,Active Regular Customers,No immediate action
4872.77,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
7996.6,52,3057.375,0.0,0.4705882352941177,0.05,1.57,11.33,0,0.0023051437,Low Risk,Active Regular Customers,No immediate action
4820.7,24,1465.125,1.0,0.11428571428571434,0.72,0.0,8.67,0,0.0089971805,Low Risk,Active Regular Customers,No immediate action
4914.73,29,1381.7083333333333,6.0,-0.6170212765957447,-1.0,-0.98,31.58,0,0.53510296,Medium Risk,Active Regular Customers,Double miles campaign
5047.48,39,2177.1666666666665,0.0,-0.29411764705882354,-0.64,-0.98,19.58,0,0.0018334674,Low Risk,Active Regular Customers,No immediate action
8036.45,80,2711.5,0.0,-0.37209302325581395,-0.39,-0.95,128.67,0,0.009701236,Low Risk,Active Regular Customers,No immediate action
40636.67,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.47304964,Medium Risk,Occasional Flyers,Double miles campaign
3135.41,40,2527.8333333333335,1.0,0.0,0.08,2.03,14.0,0,0.0028363653,Low Risk,Active Regular Customers,No immediate action
5555.83,37,2609.7916666666665,3.0,0.575,1.37,3.87,134.25,0,0.11290652,Low Risk,Active Regular Customers,No immediate action
4354.4,30,2028.625,1.0,-0.048780487804877974,-0.2,1.65,25.67,0,0.004604622,Low Risk,Active Regular Customers,No immediate action
2823.5,30,2268.9583333333335,0.0,0.2631578947368421,1.39,-0.98,49.67,0,0.0034039435,Low Risk,Active Regular Customers,No immediate action
4636.55,40,1875.125,1.0,0.2666666666666666,-0.1,68.17,36.67,0,0.005743593,Low Risk,Active Regular Customers,No immediate action
5384.67,8,569.2916666666666,20.0,-0.30769230769230765,-1.0,0.0,8.0,1,0.88889813,High Risk,Dormant Customers,30% bonus miles + reactivation email
17253.73,29,1643.875,0.0,0.18421052631578944,0.64,0.42,10.25,0,0.0037314596,Low Risk,Active Regular Customers,No immediate action
21504.34,41,1769.375,1.0,0.642857142857143,1.04,74.17,38.92,0,0.006925839,Low Risk,Active Regular Customers,No immediate action
44856.11,37,2365.375,0.0,0.2558139534883721,0.38,0.0,8.25,0,0.0026696015,Low Risk,Active Regular Customers,No immediate action
7927.18,43,3125.5,0.0,-0.058823529411764656,-0.4,-0.99,18.92,0,0.001966172,Low Risk,Active Regular Customers,No immediate action
13265.96,42,2920.5833333333335,1.0,0.4999999999999999,1.75,-0.33,37.67,0,0.018318925,Low Risk,Active Regular Customers,No immediate action
2621.81,42,2404.75,1.0,-0.19230769230769232,-0.48,0.0,9.67,0,0.018168848,Low Risk,Active Regular Customers,No immediate action
2894.24,42,7161.363636363636,0.0,2.8275862068965516,19.86,0.0,55.0,0,0.08214594,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
4874.22,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
5015.64,48,3282.8333333333335,0.0,-0.21052631578947364,-0.29,-0.98,11.33,0,0.0026319758,Low Risk,Active Regular Customers,No immediate action
2618.33,33,2140.9166666666665,0.0,-0.28260869565217395,-0.45,-0.98,12.92,0,0.004347917,Low Risk,Active Regular Customers,No immediate action
4872.58,38,2670.0416666666665,1.0,0.3255813953488372,1.26,9.98,27.67,0,0.008444537,Low Risk,Active Regular Customers,No immediate action
4468.22,47,3231.0416666666665,0.0,1.0714285714285716,2.25,-0.98,21.58,0,0.0032959136,Low Risk,Active Regular Customers,No immediate action
13379.81,16,939.2916666666666,2.0,0.13793103448275862,1.14,0.0,28.67,0,0.11449823,Low Risk,Occasional Flyers,No immediate action
8110.33,48,2693.875,1.0,0.0,0.42,-0.96,18.0,0,0.008184116,Low Risk,Active Regular Customers,No immediate action
4318.43,50,4878.909090909091,0.0,8.333333333333334,13417.0,77.0,193.0,0,0.04089774,Low Risk,Champions / Premium Travelers,Exclusive loyalty rewards
5548.03,48,2852.5,0.0,0.0,0.18,-0.98,28.67,0,0.0027813364,Low Risk,Active Regular Customers,No immediate action
5106.78,5,447.7083333333333,0.0,0.8333333333333334,1790.83,0.0,6.25,0,0.005661188,Low Risk,Occasional Flyers,No immediate action
7582.11,4,356.0,0.0,0.6666666666666666,1424.0,0.0,4.0,0,0.0019023193,Low Risk,Occasional Flyers,No immediate action
2581.02,21,1207.875,0.0,0.3548387096774193,1.8,0.0,10.92,0,0.0064662923,Low Risk,Occasional Flyers,No immediate action
8414.94,38,2256.9583333333335,1.0,0.1333333333333333,1.13,0.0,81.67,0,0.011597761,Low Risk,Active Regular Customers,No immediate action
5500.58,28,2085.25,0.0,-0.45454545454545453,-0.78,-0.98,3.33,0,0.0026924107,Low Risk,Active Regular Customers,No immediate action
7736.65,20,1309.625,0.0,0.8888888888888888,2.23,-0.97,3.33,0,0.003397003,Low Risk,Occasional Flyers,No immediate action
6042.62,53,3348.3333333333335,0.0,0.12499999999999999,0.43,1.05,10.92,0,0.00385973,Low Risk,Active Regular Customers,No immediate action
16350.13,38,2450.75,1.0,0.22727272727272727,0.42,-0.98,51.0,0,0.008178885,Low Risk,Active Regular Customers,No immediate action
4682.25,46,2975.625,4.0,-0.25000000000000006,-0.31,0.0,35.0,0,0.2172054,Low Risk,Active Regular Customers,No immediate action
7680.75,32,2167.6666666666665,1.0,0.0,0.07,3.83,8.0,0,0.0069752536,Low Risk,Active Regular Customers,No immediate action
11972.78,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.6085993,Medium Risk,Occasional Flyers,Double miles campaign
18544.3,33,2013.6666666666667,0.0,-0.2,-0.31,-0.97,8.25,0,0.0021883359,Low Risk,Active Regular Customers,No immediate action
3572.49,2,177.25,1.0,0.3333333333333333,709.0,0.0,1.0,0,0.004081536,Low Risk,Occasional Flyers,No immediate action
26864.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.7645511,Medium Risk,Occasional Flyers,Double miles campaign
5380.9,37,2007.2083333333333,0.0,0.15909090909090906,0.13,1.2,4.25,0,0.0027384704,Low Risk,Active Regular Customers,No immediate action
5598.27,36,2392.4583333333335,0.0,1.625,5.26,0.19,42.0,0,0.0031491409,Low Risk,Active Regular Customers,No immediate action
4770.55,44,2736.625,0.0,0.16326530612244888,0.07,5.74,12.67,0,0.0023963705,Low Risk,Active Regular Customers,No immediate action
7757.92,40,2605.1666666666665,0.0,0.3636363636363637,0.25,0.61,8.0,0,0.0015717916,Low Risk,Active Regular Customers,No immediate action
14663.2,36,2260.8333333333335,0.0,-0.326530612244898,-0.3,100.0,0.67,0,0.0012706878,Low Risk,Active Regular Customers,No immediate action
6104.5,2,79.25,0.0,0.3333333333333333,317.0,0.0,1.0,0,0.0026347598,Low Risk,Occasional Flyers,No immediate action
5062.37,17,880.5833333333334,3.0,-0.2727272727272727,-0.4,-0.96,2.92,0,0.12958516,Low Risk,Occasional Flyers,No immediate action
10080.37,34,2217.5416666666665,1.0,0.4615384615384614,0.51,0.0,69.67,0,0.011649524,Low Risk,Active Regular Customers,No immediate action
9927.05,2,166.91666666666666,23.0,-0.09999999999999999,-1.0,0.0,1.0,1,0.9270801,High Risk,Dormant Customers,30% bonus miles + reactivation email
2585.94,49,3424.4583333333335,0.0,-0.01818181818181812,0.05,0.0,62.25,0,0.0038584343,Low Risk,Active Regular Customers,No immediate action
17771.55,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5974888,Medium Risk,Occasional Flyers,Double miles campaign
4250.28,38,2350.75,0.0,0.1333333333333333,0.84,0.0,23.0,0,0.0019930815,Low Risk,Active Regular Customers,No immediate action
9100.79,44,3168.5833333333335,1.0,0.3404255319148936,0.73,-0.99,18.67,0,0.0062498124,Low Risk,Active Regular Customers,No immediate action
2374.81,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.4995626,Medium Risk,Occasional Flyers,Double miles campaign
13235.54,40,2405.9166666666665,0.0,0.0,0.01,-0.95,22.67,0,0.0020276303,Low Risk,Active Regular Customers,No immediate action
5677.47,15,1108.9166666666667,0.0,2.5,4435.67,0.0,22.92,0,0.006896323,Low Risk,Occasional Flyers,No immediate action
3887.32,11,690.5,1.0,0.7727272727272727,2.11,0.0,14.25,0,0.011228911,Low Risk,Occasional Flyers,No immediate action
14827.91,4,261.4166666666667,0.0,0.6666666666666666,1045.67,0.0,2.0,0,0.0021848392,Low Risk,Occasional Flyers,No immediate action
3721.06,29,1627.875,2.0,0.29729729729729737,0.74,-0.98,30.92,0,0.039360665,Low Risk,Active Regular Customers,No immediate action
7390.9,47,2946.1666666666665,0.0,0.018867924528301893,0.45,0.0,10.25,0,0.0069359383,Low Risk,Active Regular Customers,No immediate action
5608.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
14713.52,27,1416.8333333333333,0.0,0.026315789473684223,0.05,0.0,14.92,0,0.0028209006,Low Risk,Active Regular Customers,No immediate action
2396.22,34,1886.875,0.0,-0.04545454545454547,0.27,-0.96,1.0,0,0.0035285417,Low Risk,Active Regular Customers,No immediate action
3528.04,37,2383.375,0.0,0.575,0.75,-0.97,2.92,0,0.0018088218,Low Risk,Active Regular Customers,No immediate action
7268.1,24,1525.375,1.0,0.23529411764705882,0.82,-0.97,13.33,0,0.0078124944,Low Risk,Active Regular Customers,No immediate action
5109.5,33,1849.375,1.0,0.17073170731707327,-0.42,-0.97,60.92,0,0.012696173,Low Risk,Active Regular Customers,No immediate action
6612.22,21,1330.5833333333333,0.0,1.625,5.64,77.67,20.25,0,0.002588676,Low Risk,Occasional Flyers,No immediate action
7779.59,32,2464.625,2.0,1.0909090909090908,3.11,2.56,42.0,1,0.08229572,Low Risk,Active Regular Customers,No immediate action
21240.94,33,2391.9583333333335,0.0,0.07142857142857147,0.32,6.02,6.25,0,0.0037191953,Low Risk,Active Regular Customers,No immediate action
3233.26,39,2318.0416666666665,0.0,0.02127659574468086,0.33,0.0,8.25,0,0.0028989082,Low Risk,Active Regular Customers,No immediate action
6459.64,34,1934.875,0.0,0.3499999999999999,0.83,0.0,1.67,0,0.0030349598,Low Risk,Active Regular Customers,No immediate action
5380.32,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
8161.94,36,2084.7083333333335,0.0,0.0,0.5,1.12,12.67,0,0.0016503556,Low Risk,Active Regular Customers,No immediate action
9555.17,30,2096.4166666666665,2.0,-0.3181818181818182,-0.5,1.17,1.67,0,0.013723804,Low Risk,Active Regular Customers,No immediate action
7851.35,51,2460.7083333333335,2.0,0.017857142857142794,-0.37,0.0,14.92,0,0.009894485,Low Risk,Active Regular Customers,No immediate action
7403.45,35,2220.9583333333335,3.0,-0.0666666666666667,0.71,1.55,30.92,0,0.024414634,Low Risk,Active Regular Customers,No immediate action
6005.85,43,2414.4166666666665,0.0,-0.058823529411764656,-0.19,2.19,20.92,0,0.00084651046,Low Risk,Active Regular Customers,No immediate action
21710.28,46,2399.625,0.0,0.28571428571428564,-0.19,-0.96,85.67,0,0.0033104618,Low Risk,Active Regular Customers,No immediate action
5424.26,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
3861.49,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61384726,Medium Risk,Occasional Flyers,Double miles campaign
5112.1,25,1631.25,0.0,0.08333333333333337,0.21,-0.95,21.58,0,0.0023387824,Low Risk,Active Regular Customers,No immediate action
2729.13,34,2245.9583333333335,5.0,-0.2173913043478261,-0.51,0.0,15.0,1,0.21081074,Low Risk,Active Regular Customers,No immediate action
5392.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.61171925,Medium Risk,Occasional Flyers,Double miles campaign
5041.3,44,3221.0,0.0,0.0,0.25,0.97,22.0,0,0.0053196633,Low Risk,Active Regular Customers,No immediate action
